run_name,hidden,aggregator,fanout_s,fanout_l,dropout,batch_size,epoch,train_loss,train_acc,val_loss,val_acc,norm_train_acc,norm_val_acc
hid128_aggmean_fan15-10_drop30_bs1024,128,mean,15,10,0.3,1024,9,2.1662,0.2061,2.4008,0.0329,0.2061,0.0329
hid128_aggmean_fan15-10_drop30_bs1024,128,mean,15,10,0.3,1024,10,2.1569,0.2276,2.3867,0.0294,0.2276,0.0294
hid128_aggmean_fan15-10_drop30_bs1024,128,mean,15,10,0.3,1024,11,2.157,0.2964,2.4907,0.0361,0.2964,0.0361
hid128_aggmean_fan15-10_drop30_bs1024,128,mean,15,10,0.3,1024,12,2.1422,0.2688,2.5286,0.029,0.2688,0.029
hid128_aggmean_fan15-10_drop30_bs1024,128,mean,15,10,0.3,1024,13,2.1359,0.2797,2.4685,0.0328,0.2797,0.0328
hid128_aggmean_fan15-10_drop30_bs1024,128,mean,15,10,0.3,1024,14,2.1266,0.2438,2.5632,0.0328,0.2438,0.0328
hid128_aggmean_fan15-10_drop30_bs1024,128,mean,15,10,0.3,1024,15,2.1301,0.2878,2.5083,0.0333,0.2878,0.0333
hid128_aggmean_fan15-10_drop30_bs1024,128,mean,15,10,0.3,1024,16,2.1154,0.3071,2.6028,0.0255,0.3071,0.0255
hid128_aggmean_fan15-10_drop30_bs1024,128,mean,15,10,0.3,1024,17,2.1223,0.2807,2.6426,0.0313,0.2807,0.0313
hid128_aggmean_fan15-10_drop30_bs1024,128,mean,15,10,0.3,1024,18,2.1205,0.2911,2.5798,0.0211,0.2911,0.0211
hid128_aggmean_fan15-10_drop30_bs1024,128,mean,15,10,0.3,1024,19,2.1067,0.3038,2.6266,0.0288,0.3038,0.0288
hid128_aggmean_fan15-10_drop30_bs1024,128,mean,15,10,0.3,1024,20,2.1055,0.2964,2.5794,0.0258,0.2964,0.0258
hid128_aggmean_fan15-10_drop30_bs1024,128,mean,15,10,0.3,1024,21,2.1103,0.3119,2.464,0.0306,0.3119,0.0306
hid128_aggmean_fan15-10_drop30_bs1024,128,mean,15,10,0.3,1024,22,2.098,0.2811,2.6613,0.0323,0.2811,0.0323
hid128_aggmean_fan15-10_drop30_bs1024,128,mean,15,10,0.3,1024,23,2.0904,0.2826,2.7395,0.0298,0.2826,0.0298
hid128_aggmean_fan15-10_drop30_bs1024,128,mean,15,10,0.3,1024,24,2.1,0.2942,2.5533,0.0284,0.2942,0.0284
hid128_aggmean_fan15-10_drop30_bs1024,128,mean,15,10,0.3,1024,25,2.0837,0.284,2.603,0.0252,0.284,0.0252
hid128_aggmean_fan15-10_drop40_bs1024,128,mean,15,10,0.4,1024,1,2.2816,0.1453,2.2315,0.0223,0.1453,0.0223
hid128_aggmean_fan15-10_drop40_bs1024,128,mean,15,10,0.4,1024,2,2.257,0.1683,2.1902,0.024,0.1683,0.024
hid128_aggmean_fan15-10_drop40_bs1024,128,mean,15,10,0.4,1024,3,2.2464,0.2381,2.047,0.3356,0.2381,0.3356
hid128_aggmean_fan15-10_drop40_bs1024,128,mean,15,10,0.4,1024,4,2.2357,0.2417,2.2771,0.0194,0.2417,0.0194
hid128_aggmean_fan15-10_drop40_bs1024,128,mean,15,10,0.4,1024,5,2.2203,0.1787,2.277,0.0286,0.1787,0.0286
hid128_aggmean_fan15-10_drop40_bs1024,128,mean,15,10,0.4,1024,6,2.2155,0.1958,2.2811,0.0284,0.1958,0.0284
hid128_aggmean_fan15-10_drop40_bs1024,128,mean,15,10,0.4,1024,7,2.1998,0.2208,2.2931,0.035,0.2208,0.035
hid128_aggmean_fan15-10_drop40_bs1024,128,mean,15,10,0.4,1024,8,2.19,0.1786,2.2536,0.0348,0.1786,0.0348
hid128_aggmean_fan15-10_drop40_bs1024,128,mean,15,10,0.4,1024,9,2.1868,0.2308,2.2684,0.0365,0.2308,0.0365
hid128_aggmean_fan15-10_drop40_bs1024,128,mean,15,10,0.4,1024,10,2.1813,0.2638,2.3775,0.0332,0.2638,0.0332
hid128_aggmean_fan15-10_drop40_bs1024,128,mean,15,10,0.4,1024,11,2.1715,0.2339,2.5833,0.0248,0.2339,0.0248
hid128_aggmean_fan15-10_drop40_bs1024,128,mean,15,10,0.4,1024,12,2.1694,0.2467,2.402,0.0325,0.2467,0.0325
hid128_aggmean_fan15-10_drop40_bs1024,128,mean,15,10,0.4,1024,13,2.1622,0.2681,2.4702,0.0315,0.2681,0.0315
hid128_aggmean_fan15-10_drop40_bs1024,128,mean,15,10,0.4,1024,14,2.1532,0.2783,2.4143,0.0328,0.2783,0.0328
hid128_aggmean_fan15-10_drop40_bs1024,128,mean,15,10,0.4,1024,15,2.1486,0.2888,2.4993,0.0326,0.2888,0.0326
hid128_aggmean_fan15-10_drop40_bs1024,128,mean,15,10,0.4,1024,16,2.1555,0.2628,2.5796,0.0285,0.2628,0.0285
hid128_aggmean_fan15-10_drop40_bs1024,128,mean,15,10,0.4,1024,17,2.1451,0.3233,2.461,0.0292,0.3233,0.0292
hid128_aggmean_fan15-10_drop40_bs1024,128,mean,15,10,0.4,1024,18,2.1447,0.3284,2.4687,0.0314,0.3284,0.0314
hid128_aggmean_fan15-10_drop40_bs1024,128,mean,15,10,0.4,1024,19,2.1357,0.2484,2.5674,0.0312,0.2484,0.0312
hid128_aggmean_fan15-10_drop40_bs1024,128,mean,15,10,0.4,1024,20,2.132,0.2532,2.468,0.0322,0.2532,0.0322
hid128_aggmean_fan15-10_drop40_bs1024,128,mean,15,10,0.4,1024,21,2.1315,0.2908,2.5523,0.0291,0.2908,0.0291
hid128_aggmean_fan15-10_drop40_bs1024,128,mean,15,10,0.4,1024,22,2.1169,0.2668,2.5141,0.0304,0.2668,0.0304
hid128_aggmean_fan15-10_drop40_bs1024,128,mean,15,10,0.4,1024,23,2.1111,0.2461,2.5034,0.0324,0.2461,0.0324
hid128_aggmean_fan15-10_drop40_bs1024,128,mean,15,10,0.4,1024,24,2.1166,0.2741,2.3933,0.0367,0.2741,0.0367
hid128_aggmean_fan15-10_drop40_bs1024,128,mean,15,10,0.4,1024,25,2.1083,0.2934,2.5247,0.0291,0.2934,0.0291
hid128_aggmean_fan25-15_drop20_bs1024,128,mean,25,15,0.2,1024,1,2.2829,0.2145,2.05,0.3603,0.2145,0.3603
hid128_aggmean_fan25-15_drop20_bs1024,128,mean,25,15,0.2,1024,2,2.2577,0.2139,2.2623,0.0159,0.2139,0.0159
hid128_aggmean_fan25-15_drop20_bs1024,128,mean,25,15,0.2,1024,3,2.2352,0.2009,2.2841,0.0162,0.2009,0.0162
hid128_aggmean_fan25-15_drop20_bs1024,128,mean,25,15,0.2,1024,4,2.2338,0.2484,2.2657,0.0274,0.2484,0.0274
hid128_aggmean_fan25-15_drop20_bs1024,128,mean,25,15,0.2,1024,5,2.2115,0.2252,2.3629,0.0276,0.2252,0.0276
hid128_aggmean_fan25-15_drop20_bs1024,128,mean,25,15,0.2,1024,6,2.1965,0.2317,2.4311,0.0206,0.2317,0.0206
hid128_aggmean_fan25-15_drop20_bs1024,128,mean,25,15,0.2,1024,7,2.1777,0.2869,2.4756,0.025,0.2869,0.025
hid128_aggmean_fan25-15_drop20_bs1024,128,mean,25,15,0.2,1024,8,2.1745,0.2715,2.3144,0.0351,0.2715,0.0351
hid128_aggmean_fan25-15_drop20_bs1024,128,mean,25,15,0.2,1024,9,2.1652,0.2741,2.4655,0.0309,0.2741,0.0309
hid128_aggmean_fan25-15_drop20_bs1024,128,mean,25,15,0.2,1024,10,2.154,0.2713,2.489,0.0298,0.2713,0.0298
hid128_aggmean_fan25-15_drop20_bs1024,128,mean,25,15,0.2,1024,11,2.1519,0.3001,2.5991,0.0286,0.3001,0.0286
hid128_aggmean_fan25-15_drop20_bs1024,128,mean,25,15,0.2,1024,12,2.1364,0.2835,2.4254,0.037,0.2835,0.037
hid128_aggmean_fan25-15_drop20_bs1024,128,mean,25,15,0.2,1024,13,2.1411,0.2931,2.5712,0.0327,0.2931,0.0327
hid128_aggmean_fan25-15_drop20_bs1024,128,mean,25,15,0.2,1024,14,2.125,0.291,2.6186,0.0271,0.291,0.0271
hid128_aggmean_fan25-15_drop20_bs1024,128,mean,25,15,0.2,1024,15,2.1261,0.2965,2.5781,0.0279,0.2965,0.0279
hid128_aggmean_fan25-15_drop20_bs1024,128,mean,25,15,0.2,1024,16,2.1096,0.3212,2.4827,0.0295,0.3212,0.0295
hid128_aggmean_fan25-15_drop20_bs1024,128,mean,25,15,0.2,1024,17,2.1079,0.301,2.4833,0.0301,0.301,0.0301
hid128_aggmean_fan25-15_drop20_bs1024,128,mean,25,15,0.2,1024,18,2.1063,0.3408,2.6198,0.0238,0.3408,0.0238
hid128_aggmean_fan25-15_drop20_bs1024,128,mean,25,15,0.2,1024,19,2.1033,0.2552,2.6181,0.0276,0.2552,0.0276
hid128_aggmean_fan25-15_drop20_bs1024,128,mean,25,15,0.2,1024,20,2.1014,0.3197,2.505,0.0349,0.3197,0.0349
hid128_aggmean_fan25-15_drop20_bs1024,128,mean,25,15,0.2,1024,21,2.091,0.2976,2.5218,0.0346,0.2976,0.0346
hid128_aggmean_fan25-15_drop20_bs1024,128,mean,25,15,0.2,1024,22,2.0731,0.2988,2.5986,0.0303,0.2988,0.0303
hid128_aggmean_fan25-15_drop20_bs1024,128,mean,25,15,0.2,1024,23,2.0825,0.3052,2.566,0.0318,0.3052,0.0318
hid128_aggmean_fan25-15_drop20_bs1024,128,mean,25,15,0.2,1024,24,2.0745,0.2758,2.5434,0.0338,0.2758,0.0338
hid128_aggmean_fan25-15_drop20_bs1024,128,mean,25,15,0.2,1024,25,2.0791,0.2825,2.566,0.028,0.2825,0.028
hid128_aggmean_fan25-15_drop30_bs1024,128,mean,25,15,0.3,1024,1,2.287,0.1823,2.1708,0.1212,0.1823,0.1212
hid128_aggmean_fan25-15_drop30_bs1024,128,mean,25,15,0.3,1024,2,2.2615,0.197,2.3604,0.0246,0.197,0.0246
hid128_aggmean_fan25-15_drop30_bs1024,128,mean,25,15,0.3,1024,3,2.2435,0.1493,2.2357,0.0354,0.1493,0.0354
hid128_aggmean_fan25-15_drop30_bs1024,128,mean,25,15,0.3,1024,4,2.2261,0.2164,2.2727,0.0347,0.2164,0.0347
hid128_aggmean_fan25-15_drop30_bs1024,128,mean,25,15,0.3,1024,5,2.2212,0.2028,2.332,0.0292,0.2028,0.0292
hid128_aggmean_fan25-15_drop30_bs1024,128,mean,25,15,0.3,1024,6,2.2081,0.1911,2.4564,0.0217,0.1911,0.0217
hid128_aggmean_fan25-15_drop30_bs1024,128,mean,25,15,0.3,1024,7,2.1886,0.1779,2.3629,0.0339,0.1779,0.0339
hid128_aggmean_fan25-15_drop30_bs1024,128,mean,25,15,0.3,1024,8,2.1772,0.2556,2.4017,0.0316,0.2556,0.0316
hid128_aggmean_fan25-15_drop30_bs1024,128,mean,25,15,0.3,1024,9,2.1549,0.2357,2.5916,0.0296,0.2357,0.0296
hid128_aggmean_fan25-15_drop30_bs1024,128,mean,25,15,0.3,1024,10,2.159,0.2456,2.4196,0.0274,0.2456,0.0274
hid128_aggmean_fan25-15_drop30_bs1024,128,mean,25,15,0.3,1024,11,2.1515,0.2385,2.4431,0.0343,0.2385,0.0343
hid128_aggmean_fan25-15_drop30_bs1024,128,mean,25,15,0.3,1024,12,2.1448,0.2784,2.5356,0.0306,0.2784,0.0306
hid128_aggmean_fan25-15_drop30_bs1024,128,mean,25,15,0.3,1024,13,2.1498,0.2592,2.5406,0.0284,0.2592,0.0284
hid128_aggmean_fan25-15_drop30_bs1024,128,mean,25,15,0.3,1024,14,2.1239,0.2679,2.5509,0.0327,0.2679,0.0327
hid128_aggmean_fan25-15_drop30_bs1024,128,mean,25,15,0.3,1024,15,2.1244,0.2831,2.5684,0.0344,0.2831,0.0344
hid128_aggmean_fan25-15_drop30_bs1024,128,mean,25,15,0.3,1024,16,2.1155,0.3107,2.5907,0.0305,0.3107,0.0305
hid128_aggmean_fan25-15_drop30_bs1024,128,mean,25,15,0.3,1024,17,2.1144,0.2853,2.5358,0.034,0.2853,0.034
hid128_aggmean_fan25-15_drop30_bs1024,128,mean,25,15,0.3,1024,18,2.1075,0.2602,2.6169,0.032,0.2602,0.032
hid128_aggmean_fan25-15_drop30_bs1024,128,mean,25,15,0.3,1024,19,2.1043,0.2673,2.5731,0.0334,0.2673,0.0334
hid128_aggmean_fan25-15_drop30_bs1024,128,mean,25,15,0.3,1024,20,2.0999,0.2703,2.5215,0.0365,0.2703,0.0365
hid128_aggmean_fan25-15_drop30_bs1024,128,mean,25,15,0.3,1024,21,2.0939,0.2701,2.7393,0.0266,0.2701,0.0266
hid128_aggmean_fan25-15_drop30_bs1024,128,mean,25,15,0.3,1024,22,2.0899,0.2684,2.5023,0.0375,0.2684,0.0375
hid128_aggmean_fan25-15_drop30_bs1024,128,mean,25,15,0.3,1024,23,2.0905,0.2599,2.5282,0.0324,0.2599,0.0324
hid128_aggmean_fan25-15_drop30_bs1024,128,mean,25,15,0.3,1024,24,2.0834,0.2861,2.5816,0.0293,0.2861,0.0293
hid128_aggmean_fan25-15_drop30_bs1024,128,mean,25,15,0.3,1024,25,2.0942,0.2837,2.6218,0.0281,0.2837,0.0281
hid128_aggmean_fan25-15_drop40_bs1024,128,mean,25,15,0.4,1024,1,2.2863,0.1113,2.1611,0.0855,0.1113,0.0855
hid128_aggmean_fan25-15_drop40_bs1024,128,mean,25,15,0.4,1024,2,2.262,0.1249,2.202,0.0244,0.1249,0.0244
hid128_aggmean_fan25-15_drop40_bs1024,128,mean,25,15,0.4,1024,3,2.2479,0.1163,2.1106,0.0625,0.1163,0.0625
hid128_aggmean_fan25-15_drop40_bs1024,128,mean,25,15,0.4,1024,4,2.2407,0.1367,2.1534,0.0417,0.1367,0.0417
hid128_aggmean_fan25-15_drop40_bs1024,128,mean,25,15,0.4,1024,5,2.2161,0.2158,2.2726,0.0273,0.2158,0.0273
hid128_aggmean_fan25-15_drop40_bs1024,128,mean,25,15,0.4,1024,6,2.2081,0.1726,2.3617,0.0234,0.1726,0.0234
hid128_aggmean_fan25-15_drop40_bs1024,128,mean,25,15,0.4,1024,7,2.2043,0.1427,2.2809,0.0269,0.1427,0.0269
hid128_aggmean_fan25-15_drop40_bs1024,128,mean,25,15,0.4,1024,8,2.1889,0.2486,2.2536,0.0358,0.2486,0.0358
hid128_aggmean_fan25-15_drop40_bs1024,128,mean,25,15,0.4,1024,9,2.1794,0.1978,2.3595,0.0311,0.1978,0.0311
hid128_aggmean_fan25-15_drop40_bs1024,128,mean,25,15,0.4,1024,10,2.175,0.2195,2.3802,0.0341,0.2195,0.0341
hid128_aggmean_fan25-15_drop40_bs1024,128,mean,25,15,0.4,1024,11,2.1619,0.2282,2.2904,0.0349,0.2282,0.0349
hid128_aggmean_fan25-15_drop40_bs1024,128,mean,25,15,0.4,1024,12,2.1515,0.2465,2.4016,0.032,0.2465,0.032
hid128_aggmean_fan25-15_drop40_bs1024,128,mean,25,15,0.4,1024,13,2.1514,0.2265,2.373,0.0302,0.2265,0.0302
hid128_aggmean_fan25-15_drop40_bs1024,128,mean,25,15,0.4,1024,14,2.1526,0.2416,2.5186,0.0255,0.2416,0.0255
hid128_aggmean_fan25-15_drop40_bs1024,128,mean,25,15,0.4,1024,15,2.1431,0.2223,2.4955,0.0283,0.2223,0.0283
hid128_aggmean_fan25-15_drop40_bs1024,128,mean,25,15,0.4,1024,16,2.1379,0.2336,2.4107,0.0317,0.2336,0.0317
hid128_aggmean_fan25-15_drop40_bs1024,128,mean,25,15,0.4,1024,17,2.1425,0.2284,2.3631,0.0368,0.2284,0.0368
hid128_aggmean_fan25-15_drop40_bs1024,128,mean,25,15,0.4,1024,18,2.1287,0.2823,2.4203,0.0347,0.2823,0.0347
hid128_aggmean_fan25-15_drop40_bs1024,128,mean,25,15,0.4,1024,19,2.1215,0.2757,2.5525,0.028,0.2757,0.028
hid128_aggmean_fan25-15_drop40_bs1024,128,mean,25,15,0.4,1024,20,2.119,0.2338,2.4193,0.0317,0.2338,0.0317
hid128_aggmean_fan25-15_drop40_bs1024,128,mean,25,15,0.4,1024,21,2.1119,0.2384,2.3763,0.0339,0.2384,0.0339
hid128_aggmean_fan25-15_drop40_bs1024,128,mean,25,15,0.4,1024,22,2.1094,0.2807,2.5018,0.0301,0.2807,0.0301
hid128_aggmean_fan25-15_drop40_bs1024,128,mean,25,15,0.4,1024,23,2.1068,0.27,2.5583,0.0296,0.27,0.0296
hid128_aggmean_fan25-15_drop40_bs1024,128,mean,25,15,0.4,1024,24,2.0938,0.2621,2.5411,0.0284,0.2621,0.0284
hid128_aggmean_fan25-15_drop40_bs1024,128,mean,25,15,0.4,1024,25,2.102,0.2613,2.517,0.029,0.2613,0.029
